timestamp,consumer,quantity
2022-11-05 09:00:00+00:00,C1,5228.471
2022-11-05 10:00:00+00:00,C1,2661.578
2022-11-05 11:00:00+00:00,C1,138.786
2022-11-05 12:00:00+00:00,C1,8012.823
2022-11-05 13:00:00+00:00,C1,10016.526
2022-11-05 14:00:00+00:00,C1,3425.501
2022-11-05 15:00:00+00:00,C1,2704.64
2022-11-05 16:00:00+00:00,C1,15828.346
2022-11-05 17:00:00+00:00,C1,10285.764
2022-11-05 18:00:00+00:00,C1,1805.227
2022-11-05 19:00:00+00:00,C1,184.439
2022-11-05 20:00:00+00:00,C1,6315.092
2022-11-05 21:00:00+00:00,C1,16592.995
2022-11-05 22:00:00+00:00,C1,14079.367
2022-11-05 23:00:00+00:00,C1,8782.329
2022-11-06 00:00:00+00:00,C1,16244.064
2022-11-06 01:00:00+00:00,C1,5860.604
2022-11-06 02:00:00+00:00,C1,2251.131
2022-11-06 03:00:00+00:00,C1,6260.925
2022-11-06 04:00:00+00:00,C1,14983.244
2022-11-06 05:00:00+00:00,C1,193.242
2022-11-06 06:00:00+00:00,C1,1875.377
2022-11-06 07:00:00+00:00,C1,7320.735
2022-11-06 08:00:00+00:00,C1,7050.051
2022-11-06 09:00:00+00:00,C1,3270.078
2022-11-06 10:00:00+00:00,C1,20827.47
2022-11-06 11:00:00+00:00,C1,11897.875
2022-11-06 12:00:00+00:00,C1,19803.602
2022-11-06 13:00:00+00:00,C1,14019.894
2022-11-06 14:00:00+00:00,C1,20054.214
2022-11-06 15:00:00+00:00,C1,8181.39
2022-11-06 16:00:00+00:00,C1,11793.364
2022-11-06 17:00:00+00:00,C1,7610.548
2022-11-06 18:00:00+00:00,C1,3067.221
2022-11-06 19:00:00+00:00,C1,13449.485
2022-11-06 20:00:00+00:00,C1,18776.185
2022-11-06 21:00:00+00:00,C1,15495.427
2022-11-06 22:00:00+00:00,C1,14008.145
2022-11-06 23:00:00+00:00,C1,7803.125
2022-11-07 00:00:00+00:00,C1,15060.146
2022-11-07 01:00:00+00:00,C1,15656.176
2022-11-07 02:00:00+00:00,C1,9506.403
2022-11-07 03:00:00+00:00,C1,4825.145
2022-11-07 04:00:00+00:00,C1,14679.508
2022-11-07 05:00:00+00:00,C1,17255.577
2022-11-07 06:00:00+00:00,C1,8450.531
2022-11-07 07:00:00+00:00,C1,12331
2022-11-07 08:00:00+00:00,C1,19076.158
2022-11-07 09:00:00+00:00,C1,14125.647
2022-11-07 10:00:00+00:00,C1,13288.251
2022-11-07 11:00:00+00:00,C1,23190.81
2022-11-07 12:00:00+00:00,C1,18531.818
2022-11-07 13:00:00+00:00,C1,17383.535
2022-11-07 14:00:00+00:00,C1,4429.84
2022-11-07 15:00:00+00:00,C1,17907.292
2022-11-07 16:00:00+00:00,C1,22405.908
2022-11-07 17:00:00+00:00,C1,436.418
2022-11-07 18:00:00+00:00,C1,8558.826
2022-11-07 19:00:00+00:00,C1,5112.97
2022-11-07 20:00:00+00:00,C1,7657.466
2022-11-07 21:00:00+00:00,C1,1409.428
2022-11-07 22:00:00+00:00,C1,4547.248
2022-11-07 23:00:00+00:00,C1,12369.951
2022-11-08 00:00:00+00:00,C1,4043.094
2022-11-08 01:00:00+00:00,C1,10846.465
2022-11-08 02:00:00+00:00,C1,4171.379
2022-11-08 03:00:00+00:00,C1,13137.73
2022-11-08 04:00:00+00:00,C1,16314.599
2022-11-08 05:00:00+00:00,C1,14836.638
2022-11-08 06:00:00+00:00,C1,19482.32
2022-11-08 07:00:00+00:00,C1,4064.747
2022-11-08 08:00:00+00:00,C1,17066.382
2022-11-08 09:00:00+00:00,C1,20017.03
2022-11-08 10:00:00+00:00,C1,2073.574
2022-11-08 11:00:00+00:00,C1,13315.604
2022-11-08 12:00:00+00:00,C1,15389.168
2022-11-08 13:00:00+00:00,C1,3976.489
2022-11-08 14:00:00+00:00,C1,3296.583
2022-11-08 15:00:00+00:00,C1,6469.663
2022-11-08 16:00:00+00:00,C1,13785.013
2022-11-08 17:00:00+00:00,C1,15996.531
2022-11-08 18:00:00+00:00,C1,11004.604
2022-11-08 19:00:00+00:00,C1,6412.855
2022-11-08 20:00:00+00:00,C1,10820.14
2022-11-08 21:00:00+00:00,C1,1695.99
2022-11-08 22:00:00+00:00,C1,5219.36
2022-11-08 23:00:00+00:00,C1,10158.438
2022-11-09 00:00:00+00:00,C1,3209.876
2022-11-09 01:00:00+00:00,C1,8016.407
2022-11-09 02:00:00+00:00,C1,2541.558
2022-11-09 03:00:00+00:00,C1,899.31
2022-11-09 04:00:00+00:00,C1,1591.475
2022-11-09 05:00:00+00:00,C1,15817.614
2022-11-09 06:00:00+00:00,C1,6035.556
2022-11-09 07:00:00+00:00,C1,1400.128
2022-11-09 08:00:00+00:00,C1,15184.22
2022-11-09 09:00:00+00:00,C1,8461.833
2022-11-09 10:00:00+00:00,C1,3464.488
2022-11-09 11:00:00+00:00,C1,9567.107
2022-11-09 12:00:00+00:00,C1,9303.999
2022-11-09 13:00:00+00:00,C1,12637.594
2022-11-09 14:00:00+00:00,C1,7056.969
2022-11-09 15:00:00+00:00,C1,5763.315
2022-11-09 16:00:00+00:00,C1,3268.031
2022-11-09 17:00:00+00:00,C1,9023.574
2022-11-09 18:00:00+00:00,C1,8046.898
2022-11-09 19:00:00+00:00,C1,11841.323
2022-11-09 20:00:00+00:00,C1,7159.02
2022-11-09 21:00:00+00:00,C1,7540.12
2022-11-09 22:00:00+00:00,C1,1728.405
2022-11-09 23:00:00+00:00,C1,6163.114
2022-11-10 00:00:00+00:00,C1,9104
2022-11-10 01:00:00+00:00,C1,4828.768
2022-11-10 02:00:00+00:00,C1,736.773
2022-11-10 03:00:00+00:00,C1,6246.213
2022-11-10 04:00:00+00:00,C1,10252.646
2022-11-10 05:00:00+00:00,C1,5898.517
2022-11-10 06:00:00+00:00,C1,4962.306
2022-11-10 07:00:00+00:00,C1,13461.608
2022-11-10 08:00:00+00:00,C1,1155.266
2022-11-10 09:00:00+00:00,C1,4781.319
2022-11-10 10:00:00+00:00,C1,3456.29
2022-11-10 11:00:00+00:00,C1,1310.766
2022-11-10 12:00:00+00:00,C1,561.47
2022-11-10 13:00:00+00:00,C1,8461.207
2022-11-10 14:00:00+00:00,C1,4903.685
2022-11-10 15:00:00+00:00,C1,11296.58
2022-11-10 16:00:00+00:00,C1,10554.449
2022-11-10 17:00:00+00:00,C1,12208.21
2022-11-10 18:00:00+00:00,C1,7981.364
2022-11-10 19:00:00+00:00,C1,2123.478
2022-11-10 20:00:00+00:00,C1,6023.434
2022-11-10 21:00:00+00:00,C1,1875.423
2022-11-10 22:00:00+00:00,C1,12391.406
2022-11-10 23:00:00+00:00,C1,13500.649
2022-11-11 00:00:00+00:00,C1,3475.028
2022-11-11 01:00:00+00:00,C1,7747.795
2022-11-11 02:00:00+00:00,C1,12770.155
2022-11-11 03:00:00+00:00,C1,2929.23
2022-11-11 04:00:00+00:00,C1,9174.173
2022-11-11 05:00:00+00:00,C1,14428.21
2022-11-11 06:00:00+00:00,C1,9680.765
2022-11-11 07:00:00+00:00,C1,4583.058
2022-11-11 08:00:00+00:00,C1,357.368
2022-11-11 09:00:00+00:00,C1,9524.363
2022-11-11 10:00:00+00:00,C1,787.516
2022-11-11 11:00:00+00:00,C1,13443.136
2022-11-11 12:00:00+00:00,C1,14562.491
2022-11-11 13:00:00+00:00,C1,2679.418
2022-11-11 14:00:00+00:00,C1,5330.419
2022-11-11 15:00:00+00:00,C1,7279.895
2022-11-11 16:00:00+00:00,C1,12433.235
2022-11-11 17:00:00+00:00,C1,2573.739
2022-11-11 18:00:00+00:00,C1,6937.319
2022-11-11 19:00:00+00:00,C1,11526.628
2022-11-11 20:00:00+00:00,C1,6889.857
2022-11-11 21:00:00+00:00,C1,14065.047
2022-11-11 22:00:00+00:00,C1,8124.616
2022-11-11 23:00:00+00:00,C1,14336.608
2022-11-12 00:00:00+00:00,C1,12026.26
2022-11-12 01:00:00+00:00,C1,6632.291
2022-11-12 02:00:00+00:00,C1,14163.077
2022-11-12 03:00:00+00:00,C1,9116.483
2022-11-12 04:00:00+00:00,C1,10913.75
2022-11-12 05:00:00+00:00,C1,10570.596
2022-11-12 06:00:00+00:00,C1,20052.556
2022-11-12 07:00:00+00:00,C1,4333.944
2022-11-12 08:00:00+00:00,C1,8504.095
2022-11-12 09:00:00+00:00,C1,10621.777
2022-11-12 10:00:00+00:00,C1,8414.624
2022-11-12 11:00:00+00:00,C1,22829.86
2022-11-12 12:00:00+00:00,C1,11524.008
2022-11-12 13:00:00+00:00,C1,10332.466
2022-11-12 14:00:00+00:00,C1,15131.512
2022-11-12 15:00:00+00:00,C1,16410.282
2022-11-12 16:00:00+00:00,C1,14636.345
2022-11-12 17:00:00+00:00,C1,7899.485
2022-11-12 18:00:00+00:00,C1,17243.734
2022-11-12 19:00:00+00:00,C1,1293.528
2022-11-12 20:00:00+00:00,C1,16736.132
2022-11-12 21:00:00+00:00,C1,10386.609
2022-11-12 22:00:00+00:00,C1,5318.413
2022-11-12 23:00:00+00:00,C1,16130.07
2022-11-13 00:00:00+00:00,C1,15851.579
2022-11-13 01:00:00+00:00,C1,12814.251
2022-11-13 02:00:00+00:00,C1,4326.778
2022-11-13 03:00:00+00:00,C1,5999.202
2022-11-13 04:00:00+00:00,C1,7462.545
2022-11-13 05:00:00+00:00,C1,8976.839
2022-11-13 06:00:00+00:00,C1,12007.561
2022-11-13 07:00:00+00:00,C1,3016.96
2022-11-13 08:00:00+00:00,C1,24237.694
2022-11-13 09:00:00+00:00,C1,10725.841
2022-11-13 10:00:00+00:00,C1,13578.177
2022-11-13 11:00:00+00:00,C1,1906.468
2022-11-13 12:00:00+00:00,C1,11316.741
2022-11-13 13:00:00+00:00,C1,208.6
2022-11-13 14:00:00+00:00,C1,9806.227
2022-11-13 15:00:00+00:00,C1,5056.778
2022-11-13 16:00:00+00:00,C1,6049.814
2022-11-13 17:00:00+00:00,C1,13215.394
2022-11-13 18:00:00+00:00,C1,11606.436
2022-11-13 19:00:00+00:00,C1,6619.917
2022-11-13 20:00:00+00:00,C1,17178.229
2022-11-13 21:00:00+00:00,C1,9676.143
2022-11-13 22:00:00+00:00,C1,16525.965
2022-11-13 23:00:00+00:00,C1,959.735
2022-11-14 00:00:00+00:00,C1,15336.81
2022-11-14 01:00:00+00:00,C1,17453.52
2022-11-14 02:00:00+00:00,C1,14208.008
2022-11-14 03:00:00+00:00,C1,12898.108
2022-11-14 04:00:00+00:00,C1,8702.626
2022-11-14 05:00:00+00:00,C1,1926.211
2022-11-14 06:00:00+00:00,C1,13469.927
2022-11-14 07:00:00+00:00,C1,14878.629
2022-11-14 08:00:00+00:00,C1,17354.762
2022-11-14 09:00:00+00:00,C1,5175.958
2022-11-14 10:00:00+00:00,C1,2548.259
2022-11-14 11:00:00+00:00,C1,15912.515
2022-11-14 12:00:00+00:00,C1,8488.175
2022-11-14 13:00:00+00:00,C1,12282.602
2022-11-14 14:00:00+00:00,C1,15207.83
2022-11-14 15:00:00+00:00,C1,21263.136
2022-11-14 16:00:00+00:00,C1,9475.812
2022-11-14 17:00:00+00:00,C1,10541.338
2022-11-14 18:00:00+00:00,C1,12228.195
2022-11-14 19:00:00+00:00,C1,2271.402
2022-11-14 20:00:00+00:00,C1,8824.483
2022-11-14 21:00:00+00:00,C1,8800.141
2022-11-14 22:00:00+00:00,C1,11904.52
2022-11-14 23:00:00+00:00,C1,4695.977
2022-11-15 00:00:00+00:00,C1,4685.573
2022-11-15 01:00:00+00:00,C1,6816.464
2022-11-15 02:00:00+00:00,C1,1917.727
2022-11-15 03:00:00+00:00,C1,13666.849
2022-11-15 04:00:00+00:00,C1,16966.368
2022-11-15 05:00:00+00:00,C1,20015.354
2022-11-15 06:00:00+00:00,C1,4070.712
2022-11-15 07:00:00+00:00,C1,3243.379
2022-11-15 08:00:00+00:00,C1,17404.197
2022-11-15 09:00:00+00:00,C1,8771.241
2022-11-15 10:00:00+00:00,C1,11638.67
2022-11-15 11:00:00+00:00,C1,11725.443
2022-11-15 12:00:00+00:00,C1,3938.671
2022-11-15 13:00:00+00:00,C1,21121.606
2022-11-15 14:00:00+00:00,C1,22518.726
2022-11-15 15:00:00+00:00,C1,16998.413
2022-11-15 16:00:00+00:00,C1,22424.992
2022-11-15 17:00:00+00:00,C1,16965.758
2022-11-15 18:00:00+00:00,C1,19231.646
2022-11-15 19:00:00+00:00,C1,9450.948
2022-11-15 20:00:00+00:00,C1,7158.112
2022-11-15 21:00:00+00:00,C1,10381.195
2022-11-15 22:00:00+00:00,C1,9281.117
2022-11-15 23:00:00+00:00,C1,13229.17
2022-11-16 00:00:00+00:00,C1,5444.607
2022-11-16 01:00:00+00:00,C1,10233.649
2022-11-16 02:00:00+00:00,C1,15289.054
2022-11-16 03:00:00+00:00,C1,899.225
2022-11-16 04:00:00+00:00,C1,7937.026
2022-11-16 05:00:00+00:00,C1,3684.496
2022-11-16 06:00:00+00:00,C1,670.11
2022-11-16 07:00:00+00:00,C1,5148.979
2022-11-16 08:00:00+00:00,C1,12196.279
2022-11-16 09:00:00+00:00,C1,2920.863
2022-11-16 10:00:00+00:00,C1,2420.119
2022-11-16 11:00:00+00:00,C1,12673.146
2022-11-16 12:00:00+00:00,C1,5502.928
2022-11-16 13:00:00+00:00,C1,1969.683
2022-11-16 14:00:00+00:00,C1,2779.837
2022-11-16 15:00:00+00:00,C1,14243.281
2022-11-16 16:00:00+00:00,C1,14481.207
2022-11-16 17:00:00+00:00,C1,2496.754
2022-11-16 18:00:00+00:00,C1,3223.647
2022-11-16 19:00:00+00:00,C1,8944.02
2022-11-16 20:00:00+00:00,C1,502.457
2022-11-16 21:00:00+00:00,C1,4985.5
2022-11-16 22:00:00+00:00,C1,4088.875
2022-11-16 23:00:00+00:00,C1,2108.61
2022-11-17 00:00:00+00:00,C1,5547.624
2022-11-17 01:00:00+00:00,C1,1782.457
2022-11-17 02:00:00+00:00,C1,7069.092
2022-11-17 03:00:00+00:00,C1,11705.537
2022-11-17 04:00:00+00:00,C1,8975.705
2022-11-17 05:00:00+00:00,C1,3261.574
2022-11-17 06:00:00+00:00,C1,2444.138
2022-11-17 07:00:00+00:00,C1,4204.103
2022-11-17 08:00:00+00:00,C1,8796.316
2022-11-17 09:00:00+00:00,C1,11776.335
2022-11-17 10:00:00+00:00,C1,124.452
2022-11-17 11:00:00+00:00,C1,4791.117
2022-11-17 12:00:00+00:00,C1,8658.308
2022-11-17 13:00:00+00:00,C1,11887.691
2022-11-17 14:00:00+00:00,C1,7471.494
2022-11-17 15:00:00+00:00,C1,6970.804
2022-11-17 16:00:00+00:00,C1,7102.948
2022-11-17 17:00:00+00:00,C1,3576.389
2022-11-17 18:00:00+00:00,C1,13054.499
2022-11-17 19:00:00+00:00,C1,394.952
2022-11-17 20:00:00+00:00,C1,12155.534
2022-11-17 21:00:00+00:00,C1,200.051
2022-11-17 22:00:00+00:00,C1,9703.054
2022-11-17 23:00:00+00:00,C1,13503.14
2022-11-18 00:00:00+00:00,C1,10495.926
2022-11-18 01:00:00+00:00,C1,8405.079
2022-11-18 02:00:00+00:00,C1,932.867
2022-11-18 03:00:00+00:00,C1,14841.979
2022-11-18 04:00:00+00:00,C1,10922.571
2022-11-18 05:00:00+00:00,C1,12640.954
2022-11-18 06:00:00+00:00,C1,17643.922
2022-11-18 07:00:00+00:00,C1,21374.925
2022-11-18 08:00:00+00:00,C1,4818.912
2022-11-18 09:00:00+00:00,C1,6833.51
2022-11-18 10:00:00+00:00,C1,10190.571
2022-11-18 11:00:00+00:00,C1,1915.303
2022-11-18 12:00:00+00:00,C1,22103.488
2022-11-18 13:00:00+00:00,C1,23701.922
2022-11-18 14:00:00+00:00,C1,8073.016
2022-11-18 15:00:00+00:00,C1,2254.372
2022-11-18 16:00:00+00:00,C1,5897.355
2022-11-18 17:00:00+00:00,C1,7531.222
2022-11-18 18:00:00+00:00,C1,567.072
2022-11-18 19:00:00+00:00,C1,11783.477
2022-11-18 20:00:00+00:00,C1,98.899
2022-11-18 21:00:00+00:00,C1,9765.403
2022-11-18 22:00:00+00:00,C1,3951.075
2022-11-18 23:00:00+00:00,C1,15173.876
2022-11-19 00:00:00+00:00,C1,14956.832
2022-11-19 01:00:00+00:00,C1,7335.583
2022-11-19 02:00:00+00:00,C1,5272.31
2022-11-19 03:00:00+00:00,C1,666.895
2022-11-19 04:00:00+00:00,C1,6116.65
2022-11-19 05:00:00+00:00,C1,17586.332
2022-11-19 06:00:00+00:00,C1,9180.01
2022-11-19 07:00:00+00:00,C1,8975.544
2022-11-19 08:00:00+00:00,C1,1709.217
2022-11-19 09:00:00+00:00,C1,17925.642
2022-11-19 10:00:00+00:00,C1,23328.466
2022-11-19 11:00:00+00:00,C1,4370.427
2022-11-19 12:00:00+00:00,C1,2713.102
2022-11-19 13:00:00+00:00,C1,6916.613
2022-11-19 14:00:00+00:00,C1,4961.385
2022-11-19 15:00:00+00:00,C1,23715.49
2022-11-19 16:00:00+00:00,C1,23860.302
2022-11-19 17:00:00+00:00,C1,19393.103
2022-11-19 18:00:00+00:00,C1,8471.673
2022-11-19 19:00:00+00:00,C1,5881.59
2022-11-19 20:00:00+00:00,C1,19823.44
2022-11-19 21:00:00+00:00,C1,3582.299
2022-11-19 22:00:00+00:00,C1,9024.461
2022-11-19 23:00:00+00:00,C1,9518.506
2022-11-20 00:00:00+00:00,C1,3289.269
2022-11-20 01:00:00+00:00,C1,2275.498
2022-11-20 02:00:00+00:00,C1,5285.218
2022-11-20 03:00:00+00:00,C1,10181.707
2022-11-20 04:00:00+00:00,C1,1521.682
2022-11-20 05:00:00+00:00,C1,17398.368
2022-11-20 06:00:00+00:00,C1,15281.554
2022-11-20 07:00:00+00:00,C1,15098.231
2022-11-20 08:00:00+00:00,C1,24936.381
2022-11-20 09:00:00+00:00,C1,24461.766
2022-11-20 10:00:00+00:00,C1,16030.093
2022-11-20 11:00:00+00:00,C1,13580.493
2022-11-20 12:00:00+00:00,C1,21740.785
2022-11-20 13:00:00+00:00,C1,17000.554
2022-11-20 14:00:00+00:00,C1,1598.957
2022-11-20 15:00:00+00:00,C1,18214.588
2022-11-20 16:00:00+00:00,C1,3157.756
2022-11-20 17:00:00+00:00,C1,44.002
2022-11-20 18:00:00+00:00,C1,22376.617
2022-11-20 19:00:00+00:00,C1,11106.531
2022-11-20 20:00:00+00:00,C1,7017.79
2022-11-20 21:00:00+00:00,C1,17608.766
2022-11-20 22:00:00+00:00,C1,10348.496
2022-11-20 23:00:00+00:00,C1,17220.953
2022-11-21 00:00:00+00:00,C1,15552.92
2022-11-21 01:00:00+00:00,C1,5722.442
2022-11-21 02:00:00+00:00,C1,9998.002
2022-11-21 03:00:00+00:00,C1,18210.952
2022-11-21 04:00:00+00:00,C1,18440.598
2022-11-21 05:00:00+00:00,C1,6277.404
2022-11-21 06:00:00+00:00,C1,18668.805
2022-11-21 07:00:00+00:00,C1,14689.507
2022-11-21 08:00:00+00:00,C1,12060.531
2022-11-21 09:00:00+00:00,C1,370.427
2022-11-21 10:00:00+00:00,C1,5063.931
2022-11-21 11:00:00+00:00,C1,911.461
2022-11-21 12:00:00+00:00,C1,30.669
2022-11-21 13:00:00+00:00,C1,6909.239
2022-11-21 14:00:00+00:00,C1,12302.37
2022-11-21 15:00:00+00:00,C1,4240.53
2022-11-21 16:00:00+00:00,C1,13179.243
2022-11-21 17:00:00+00:00,C1,631.11
2022-11-21 18:00:00+00:00,C1,21352.226
2022-11-21 19:00:00+00:00,C1,19935.823
2022-11-21 20:00:00+00:00,C1,6046.139
2022-11-21 21:00:00+00:00,C1,7640.518
2022-11-21 22:00:00+00:00,C1,11574.066
2022-11-21 23:00:00+00:00,C1,18428.972
2022-11-22 00:00:00+00:00,C1,10594.584
2022-11-22 01:00:00+00:00,C1,3058.58
2022-11-22 02:00:00+00:00,C1,6016.567
2022-11-22 03:00:00+00:00,C1,17168.577
2022-11-22 04:00:00+00:00,C1,15043.66
2022-11-22 05:00:00+00:00,C1,307.079
2022-11-22 06:00:00+00:00,C1,6472.284
2022-11-22 07:00:00+00:00,C1,3245.946
2022-11-22 08:00:00+00:00,C1,18543.918
2022-11-22 09:00:00+00:00,C1,18980.617
2022-11-22 10:00:00+00:00,C1,12064.543
2022-11-22 11:00:00+00:00,C1,1606.754
2022-11-22 12:00:00+00:00,C1,11574.004
2022-11-22 13:00:00+00:00,C1,21657.138
2022-11-22 14:00:00+00:00,C1,15507.906
2022-11-22 15:00:00+00:00,C1,7035.307
2022-11-22 16:00:00+00:00,C1,7901.528
2022-11-22 17:00:00+00:00,C1,16570.896
2022-11-22 18:00:00+00:00,C1,13299.075
2022-11-22 19:00:00+00:00,C1,14819.494
2022-11-22 20:00:00+00:00,C1,13281.057
2022-11-22 21:00:00+00:00,C1,11294.251
2022-11-22 22:00:00+00:00,C1,13657.796
2022-11-22 23:00:00+00:00,C1,10100.859
2022-11-23 00:00:00+00:00,C1,4058.444
2022-11-23 01:00:00+00:00,C1,1933.987
2022-11-23 02:00:00+00:00,C1,2276.14
2022-11-23 03:00:00+00:00,C1,6940.008
2022-11-23 04:00:00+00:00,C1,12939.939
2022-11-23 05:00:00+00:00,C1,8930.698
2022-11-23 06:00:00+00:00,C1,14799.174
2022-11-23 07:00:00+00:00,C1,7691.001
2022-11-23 08:00:00+00:00,C1,13741.903
2022-11-23 09:00:00+00:00,C1,10194.202
2022-11-23 10:00:00+00:00,C1,2387.818
2022-11-23 11:00:00+00:00,C1,15892.395
2022-11-23 12:00:00+00:00,C1,2082.516
2022-11-23 13:00:00+00:00,C1,10126.466
2022-11-23 14:00:00+00:00,C1,12238.558
2022-11-23 15:00:00+00:00,C1,2390.429
2022-11-23 16:00:00+00:00,C1,12150.76
2022-11-23 17:00:00+00:00,C1,2964.174
2022-11-23 18:00:00+00:00,C1,12156.757
2022-11-23 19:00:00+00:00,C1,13291.981
2022-11-23 20:00:00+00:00,C1,11659.496
2022-11-23 21:00:00+00:00,C1,4298.347
2022-11-23 22:00:00+00:00,C1,237.413
2022-11-23 23:00:00+00:00,C1,1200.576
2022-11-24 00:00:00+00:00,C1,6180.249
2022-11-24 01:00:00+00:00,C1,1479.112
2022-11-24 02:00:00+00:00,C1,11070.889
2022-11-24 03:00:00+00:00,C1,59.711
2022-11-24 04:00:00+00:00,C1,1914.472
2022-11-24 05:00:00+00:00,C1,9464.393
2022-11-24 06:00:00+00:00,C1,12739.234
2022-11-24 07:00:00+00:00,C1,3709.714
2022-11-24 08:00:00+00:00,C1,12614.082
2022-11-24 09:00:00+00:00,C1,3973.498
2022-11-24 10:00:00+00:00,C1,9573.042
2022-11-24 11:00:00+00:00,C1,10077.097
2022-11-24 12:00:00+00:00,C1,13907.828
2022-11-24 13:00:00+00:00,C1,11501.634
2022-11-24 14:00:00+00:00,C1,6757.546
2022-11-24 15:00:00+00:00,C1,10140.619
2022-11-24 16:00:00+00:00,C1,6144.903
2022-11-24 17:00:00+00:00,C1,1435.406
2022-11-24 18:00:00+00:00,C1,10148.934
2022-11-24 19:00:00+00:00,C1,3726.081
2022-11-24 20:00:00+00:00,C1,5355.597
2022-11-24 21:00:00+00:00,C1,11820.177
2022-11-24 22:00:00+00:00,C1,6982.133
2022-11-24 23:00:00+00:00,C1,13343.724
2022-11-25 00:00:00+00:00,C1,8220.767
2022-11-25 01:00:00+00:00,C1,4215.184
2022-11-25 02:00:00+00:00,C1,6660.093
2022-11-25 03:00:00+00:00,C1,8552.064
2022-11-25 04:00:00+00:00,C1,660.619
2022-11-25 05:00:00+00:00,C1,11581.982
2022-11-25 06:00:00+00:00,C1,17661.984
2022-11-25 07:00:00+00:00,C1,20599.432
2022-11-25 08:00:00+00:00,C1,15174.895
2022-11-25 09:00:00+00:00,C1,1584.634
2022-11-25 10:00:00+00:00,C1,6219.339
2022-11-25 11:00:00+00:00,C1,2865.837
2022-11-25 12:00:00+00:00,C1,3333.753
2022-11-25 13:00:00+00:00,C1,5523.306
2022-11-25 14:00:00+00:00,C1,12910.605
2022-11-25 15:00:00+00:00,C1,5975.827
2022-11-25 16:00:00+00:00,C1,17038.328
2022-11-25 17:00:00+00:00,C1,1408.436
2022-11-25 18:00:00+00:00,C1,18212.77
2022-11-25 19:00:00+00:00,C1,18858.219
2022-11-25 20:00:00+00:00,C1,11655.288
2022-11-25 21:00:00+00:00,C1,123.162
2022-11-25 22:00:00+00:00,C1,10312.633
2022-11-25 23:00:00+00:00,C1,21.41
2022-11-26 00:00:00+00:00,C1,3118.339
2022-11-26 01:00:00+00:00,C1,9536.462
2022-11-26 02:00:00+00:00,C1,16828.539
2022-11-26 03:00:00+00:00,C1,12559.001
2022-11-26 04:00:00+00:00,C1,6059.991
2022-11-26 05:00:00+00:00,C1,7284.849
2022-11-26 06:00:00+00:00,C1,2507.737
2022-11-26 07:00:00+00:00,C1,19954.429
2022-11-26 08:00:00+00:00,C1,903.599
2022-11-26 09:00:00+00:00,C1,7556.467
2022-11-26 10:00:00+00:00,C1,1734.391
2022-11-26 11:00:00+00:00,C1,19376.402
2022-11-26 12:00:00+00:00,C1,23571.838
2022-11-26 13:00:00+00:00,C1,24107.068
2022-11-26 14:00:00+00:00,C1,3907.303
2022-11-26 15:00:00+00:00,C1,12575.393
2022-11-26 16:00:00+00:00,C1,21570.961
2022-11-26 17:00:00+00:00,C1,21273.731
2022-11-26 18:00:00+00:00,C1,14610.643
2022-11-26 19:00:00+00:00,C1,18286.223
2022-11-26 20:00:00+00:00,C1,11206.409
2022-11-26 21:00:00+00:00,C1,18130.911
2022-11-26 22:00:00+00:00,C1,3912.357
2022-11-26 23:00:00+00:00,C1,12643.985
2022-11-27 00:00:00+00:00,C1,8011.834
2022-11-27 01:00:00+00:00,C1,7724.22
2022-11-27 02:00:00+00:00,C1,11886.774
2022-11-27 03:00:00+00:00,C1,17031.256
2022-11-27 04:00:00+00:00,C1,15068.302
2022-11-27 05:00:00+00:00,C1,16635.976
2022-11-27 06:00:00+00:00,C1,10581.14
2022-11-27 07:00:00+00:00,C1,16494.8
2022-11-27 08:00:00+00:00,C1,1007.725
2022-11-27 09:00:00+00:00,C1,5416.141
2022-11-27 10:00:00+00:00,C1,13448.482
2022-11-27 11:00:00+00:00,C1,23175.199
2022-11-27 12:00:00+00:00,C1,749.323
2022-11-27 13:00:00+00:00,C1,9645.041
2022-11-27 14:00:00+00:00,C1,18507.547
2022-11-27 15:00:00+00:00,C1,23628.693
2022-11-27 16:00:00+00:00,C1,7401.729
2022-11-27 17:00:00+00:00,C1,9576.717
2022-11-27 18:00:00+00:00,C1,20895.482
2022-11-27 19:00:00+00:00,C1,13890.63
2022-11-27 20:00:00+00:00,C1,16319.244
2022-11-27 21:00:00+00:00,C1,9249.115
2022-11-27 22:00:00+00:00,C1,4359.305
2022-11-27 23:00:00+00:00,C1,11674.374
2022-11-28 00:00:00+00:00,C1,11984.976
2022-11-28 01:00:00+00:00,C1,1281.42
2022-11-28 02:00:00+00:00,C1,6570.641
2022-11-28 03:00:00+00:00,C1,12160.674
2022-11-28 04:00:00+00:00,C1,5852.801
2022-11-28 05:00:00+00:00,C1,11266.231
2022-11-28 06:00:00+00:00,C1,3179.657
2022-11-28 07:00:00+00:00,C1,9735.772
2022-11-28 08:00:00+00:00,C1,15728.823
2022-11-28 09:00:00+00:00,C1,8122.475
2022-11-28 10:00:00+00:00,C1,15942.607
2022-11-28 11:00:00+00:00,C1,20145.636
2022-11-28 12:00:00+00:00,C1,8024.494
2022-11-28 13:00:00+00:00,C1,2059.117
2022-11-28 14:00:00+00:00,C1,13780.858
2022-11-28 15:00:00+00:00,C1,13140.732
2022-11-28 16:00:00+00:00,C1,2288.678
2022-11-28 17:00:00+00:00,C1,427.217
