timestamp,producer,quantity
2022-12-12 21:00:00+00:00,P1,0
2022-12-12 22:00:00+00:00,P1,0
2022-12-12 23:00:00+00:00,P1,0
2022-12-13 00:00:00+00:00,P1,0
2022-12-13 01:00:00+00:00,P1,0
2022-12-13 02:00:00+00:00,P1,0
2022-12-13 03:00:00+00:00,P1,0
2022-12-13 04:00:00+00:00,P1,0
2022-12-13 05:00:00+00:00,P1,0
2022-12-13 06:00:00+00:00,P1,0
2022-12-13 07:00:00+00:00,P1,0
2022-12-13 08:00:00+00:00,P1,173
2022-12-13 09:00:00+00:00,P1,58
2022-12-13 10:00:00+00:00,P1,14587
2022-12-13 11:00:00+00:00,P1,36334
2022-12-13 12:00:00+00:00,P1,23037
2022-12-13 13:00:00+00:00,P1,7846
2022-12-13 14:00:00+00:00,P1,41832
2022-12-13 15:00:00+00:00,P1,3204
2022-12-13 16:00:00+00:00,P1,8948
2022-12-13 17:00:00+00:00,P1,0
2022-12-13 18:00:00+00:00,P1,0
2022-12-13 19:00:00+00:00,P1,0
2022-12-13 20:00:00+00:00,P1,0
2022-12-13 21:00:00+00:00,P1,0
2022-12-13 22:00:00+00:00,P1,0
2022-12-13 23:00:00+00:00,P1,0
2022-12-14 00:00:00+00:00,P1,0
2022-12-14 01:00:00+00:00,P1,0
2022-12-14 02:00:00+00:00,P1,0
2022-12-14 03:00:00+00:00,P1,0
2022-12-14 04:00:00+00:00,P1,0
2022-12-14 05:00:00+00:00,P1,0
2022-12-14 06:00:00+00:00,P1,0
2022-12-14 07:00:00+00:00,P1,0
2022-12-14 08:00:00+00:00,P1,980
2022-12-14 09:00:00+00:00,P1,9086
2022-12-14 10:00:00+00:00,P1,19858
2022-12-14 11:00:00+00:00,P1,19853
2022-12-14 12:00:00+00:00,P1,40232
2022-12-14 13:00:00+00:00,P1,24369
2022-12-14 14:00:00+00:00,P1,24020
2022-12-14 15:00:00+00:00,P1,17785
2022-12-14 16:00:00+00:00,P1,9406
2022-12-14 17:00:00+00:00,P1,0
2022-12-14 18:00:00+00:00,P1,0
2022-12-14 19:00:00+00:00,P1,0
2022-12-14 20:00:00+00:00,P1,0
2022-12-14 21:00:00+00:00,P1,0
2022-12-14 22:00:00+00:00,P1,0
2022-12-14 23:00:00+00:00,P1,0
2022-12-15 00:00:00+00:00,P1,0
2022-12-15 01:00:00+00:00,P1,0
2022-12-15 02:00:00+00:00,P1,0
2022-12-15 03:00:00+00:00,P1,0
2022-12-15 04:00:00+00:00,P1,0
2022-12-15 05:00:00+00:00,P1,0
2022-12-15 06:00:00+00:00,P1,0
2022-12-15 07:00:00+00:00,P1,0
2022-12-15 08:00:00+00:00,P1,2414
2022-12-15 09:00:00+00:00,P1,11409
2022-12-15 10:00:00+00:00,P1,24074
2022-12-15 11:00:00+00:00,P1,33562
2022-12-15 12:00:00+00:00,P1,22168
2022-12-15 13:00:00+00:00,P1,37138
2022-12-15 14:00:00+00:00,P1,36866
2022-12-15 15:00:00+00:00,P1,11010
2022-12-15 16:00:00+00:00,P1,14456
2022-12-15 17:00:00+00:00,P1,0
2022-12-15 18:00:00+00:00,P1,0
2022-12-15 19:00:00+00:00,P1,0
2022-12-15 20:00:00+00:00,P1,0
2022-12-15 21:00:00+00:00,P1,0
2022-12-15 22:00:00+00:00,P1,0
2022-12-15 23:00:00+00:00,P1,0
2022-12-16 00:00:00+00:00,P1,0
2022-12-16 01:00:00+00:00,P1,0
2022-12-16 02:00:00+00:00,P1,0
2022-12-16 03:00:00+00:00,P1,0
2022-12-16 04:00:00+00:00,P1,0
2022-12-16 05:00:00+00:00,P1,0
2022-12-16 06:00:00+00:00,P1,0
2022-12-16 07:00:00+00:00,P1,0
2022-12-16 08:00:00+00:00,P1,208
2022-12-16 09:00:00+00:00,P1,5059
2022-12-16 10:00:00+00:00,P1,13160
2022-12-16 11:00:00+00:00,P1,12251
2022-12-16 12:00:00+00:00,P1,23248
2022-12-16 13:00:00+00:00,P1,7239
2022-12-16 14:00:00+00:00,P1,11690
2022-12-16 15:00:00+00:00,P1,3345
2022-12-16 16:00:00+00:00,P1,739
2022-12-16 17:00:00+00:00,P1,0
2022-12-16 18:00:00+00:00,P1,0
2022-12-16 19:00:00+00:00,P1,0
2022-12-16 20:00:00+00:00,P1,0
2022-12-16 21:00:00+00:00,P1,0
2022-12-16 22:00:00+00:00,P1,0
2022-12-16 23:00:00+00:00,P1,0
2022-12-17 00:00:00+00:00,P1,0
2022-12-17 01:00:00+00:00,P1,0
2022-12-17 02:00:00+00:00,P1,0
2022-12-17 03:00:00+00:00,P1,0
2022-12-17 04:00:00+00:00,P1,0
2022-12-17 05:00:00+00:00,P1,0
2022-12-17 06:00:00+00:00,P1,0
2022-12-17 07:00:00+00:00,P1,0
2022-12-17 08:00:00+00:00,P1,41
2022-12-17 09:00:00+00:00,P1,7620
2022-12-17 10:00:00+00:00,P1,9136
2022-12-17 11:00:00+00:00,P1,24350
2022-12-17 12:00:00+00:00,P1,43624
2022-12-17 13:00:00+00:00,P1,3305
2022-12-17 14:00:00+00:00,P1,13085
2022-12-17 15:00:00+00:00,P1,434
2022-12-17 16:00:00+00:00,P1,4426
2022-12-17 17:00:00+00:00,P1,0
2022-12-17 18:00:00+00:00,P1,0
2022-12-17 19:00:00+00:00,P1,0
2022-12-17 20:00:00+00:00,P1,0
2022-12-17 21:00:00+00:00,P1,0
2022-12-17 22:00:00+00:00,P1,0
2022-12-17 23:00:00+00:00,P1,0
2022-12-18 00:00:00+00:00,P1,0
2022-12-18 01:00:00+00:00,P1,0
2022-12-18 02:00:00+00:00,P1,0
2022-12-18 03:00:00+00:00,P1,0
2022-12-18 04:00:00+00:00,P1,0
2022-12-18 05:00:00+00:00,P1,0
2022-12-18 06:00:00+00:00,P1,0
2022-12-18 07:00:00+00:00,P1,0
2022-12-18 08:00:00+00:00,P1,276
2022-12-18 09:00:00+00:00,P1,8021
2022-12-18 10:00:00+00:00,P1,13147
2022-12-18 11:00:00+00:00,P1,35617
2022-12-18 12:00:00+00:00,P1,19598
2022-12-18 13:00:00+00:00,P1,5744
2022-12-18 14:00:00+00:00,P1,40504
2022-12-18 15:00:00+00:00,P1,4495
2022-12-18 16:00:00+00:00,P1,6788
2022-12-18 17:00:00+00:00,P1,0
2022-12-18 18:00:00+00:00,P1,0
2022-12-18 19:00:00+00:00,P1,0
2022-12-18 20:00:00+00:00,P1,0
2022-12-18 21:00:00+00:00,P1,0
2022-12-18 22:00:00+00:00,P1,0
2022-12-18 23:00:00+00:00,P1,0
2022-12-19 00:00:00+00:00,P1,0
2022-12-19 01:00:00+00:00,P1,0
2022-12-19 02:00:00+00:00,P1,0
2022-12-19 03:00:00+00:00,P1,0
2022-12-19 04:00:00+00:00,P1,0
2022-12-19 05:00:00+00:00,P1,0
2022-12-19 06:00:00+00:00,P1,0
2022-12-19 07:00:00+00:00,P1,0
2022-12-19 08:00:00+00:00,P1,463
2022-12-19 09:00:00+00:00,P1,5031
2022-12-19 10:00:00+00:00,P1,24830
2022-12-19 11:00:00+00:00,P1,598
2022-12-19 12:00:00+00:00,P1,25172
2022-12-19 13:00:00+00:00,P1,32653
2022-12-19 14:00:00+00:00,P1,7205
2022-12-19 15:00:00+00:00,P1,2246
2022-12-19 16:00:00+00:00,P1,5700
2022-12-19 17:00:00+00:00,P1,0
2022-12-19 18:00:00+00:00,P1,0
2022-12-19 19:00:00+00:00,P1,0
2022-12-19 20:00:00+00:00,P1,0
2022-12-19 21:00:00+00:00,P1,0
2022-12-19 22:00:00+00:00,P1,0
2022-12-19 23:00:00+00:00,P1,0
2022-12-20 00:00:00+00:00,P1,0
2022-12-20 01:00:00+00:00,P1,0
2022-12-20 02:00:00+00:00,P1,0
2022-12-20 03:00:00+00:00,P1,0
2022-12-20 04:00:00+00:00,P1,0
2022-12-20 05:00:00+00:00,P1,0
2022-12-20 06:00:00+00:00,P1,0
2022-12-20 07:00:00+00:00,P1,0
2022-12-20 08:00:00+00:00,P1,308
2022-12-20 09:00:00+00:00,P1,161
2022-12-20 10:00:00+00:00,P1,8351
2022-12-20 11:00:00+00:00,P1,19973
2022-12-20 12:00:00+00:00,P1,32939
2022-12-20 13:00:00+00:00,P1,37134
2022-12-20 14:00:00+00:00,P1,41893
2022-12-20 15:00:00+00:00,P1,33465
2022-12-20 16:00:00+00:00,P1,6496
2022-12-20 17:00:00+00:00,P1,0
2022-12-20 18:00:00+00:00,P1,0
2022-12-20 19:00:00+00:00,P1,0
2022-12-20 20:00:00+00:00,P1,0
2022-12-20 21:00:00+00:00,P1,0
2022-12-20 22:00:00+00:00,P1,0
2022-12-20 23:00:00+00:00,P1,0
2022-12-21 00:00:00+00:00,P1,0
2022-12-21 01:00:00+00:00,P1,0
2022-12-21 02:00:00+00:00,P1,0
2022-12-21 03:00:00+00:00,P1,0
2022-12-21 04:00:00+00:00,P1,0
2022-12-21 05:00:00+00:00,P1,0
2022-12-21 06:00:00+00:00,P1,0
2022-12-21 07:00:00+00:00,P1,0
2022-12-21 08:00:00+00:00,P1,778
2022-12-21 09:00:00+00:00,P1,2101
2022-12-21 10:00:00+00:00,P1,3485
2022-12-21 11:00:00+00:00,P1,8515
2022-12-21 12:00:00+00:00,P1,43676
2022-12-21 13:00:00+00:00,P1,43317
2022-12-21 14:00:00+00:00,P1,10290
2022-12-21 15:00:00+00:00,P1,11389
2022-12-21 16:00:00+00:00,P1,7181
2022-12-21 17:00:00+00:00,P1,0
2022-12-21 18:00:00+00:00,P1,0
2022-12-21 19:00:00+00:00,P1,0
2022-12-21 20:00:00+00:00,P1,0
2022-12-21 21:00:00+00:00,P1,0
2022-12-21 22:00:00+00:00,P1,0
2022-12-21 23:00:00+00:00,P1,0
2022-12-22 00:00:00+00:00,P1,0
2022-12-22 01:00:00+00:00,P1,0
2022-12-22 02:00:00+00:00,P1,0
2022-12-22 03:00:00+00:00,P1,0
2022-12-22 04:00:00+00:00,P1,0
2022-12-22 05:00:00+00:00,P1,0
2022-12-22 06:00:00+00:00,P1,0
2022-12-22 07:00:00+00:00,P1,0
2022-12-22 08:00:00+00:00,P1,255
2022-12-22 09:00:00+00:00,P1,13530
2022-12-22 10:00:00+00:00,P1,6522
2022-12-22 11:00:00+00:00,P1,10992
2022-12-22 12:00:00+00:00,P1,46673
2022-12-22 13:00:00+00:00,P1,38174
2022-12-22 14:00:00+00:00,P1,6834
2022-12-22 15:00:00+00:00,P1,27411
2022-12-22 16:00:00+00:00,P1,1118
2022-12-22 17:00:00+00:00,P1,0
2022-12-22 18:00:00+00:00,P1,0
2022-12-22 19:00:00+00:00,P1,0
2022-12-22 20:00:00+00:00,P1,0
2022-12-22 21:00:00+00:00,P1,0
2022-12-22 22:00:00+00:00,P1,0
2022-12-22 23:00:00+00:00,P1,0
2022-12-23 00:00:00+00:00,P1,0
2022-12-23 01:00:00+00:00,P1,0
2022-12-23 02:00:00+00:00,P1,0
2022-12-23 03:00:00+00:00,P1,0
2022-12-23 04:00:00+00:00,P1,0
2022-12-23 05:00:00+00:00,P1,0
2022-12-23 06:00:00+00:00,P1,0
2022-12-23 07:00:00+00:00,P1,0
2022-12-23 08:00:00+00:00,P1,1643
2022-12-23 09:00:00+00:00,P1,11302
2022-12-23 10:00:00+00:00,P1,394
2022-12-23 11:00:00+00:00,P1,22725
2022-12-23 12:00:00+00:00,P1,63924
2022-12-23 13:00:00+00:00,P1,58200
2022-12-23 14:00:00+00:00,P1,2875
2022-12-23 15:00:00+00:00,P1,17236
2022-12-23 16:00:00+00:00,P1,2253
2022-12-23 17:00:00+00:00,P1,0
2022-12-23 18:00:00+00:00,P1,0
2022-12-23 19:00:00+00:00,P1,0
2022-12-23 20:00:00+00:00,P1,0
2022-12-23 21:00:00+00:00,P1,0
2022-12-23 22:00:00+00:00,P1,0
2022-12-23 23:00:00+00:00,P1,0
2022-12-24 00:00:00+00:00,P1,0
2022-12-24 01:00:00+00:00,P1,0
2022-12-24 02:00:00+00:00,P1,0
2022-12-24 03:00:00+00:00,P1,0
2022-12-24 04:00:00+00:00,P1,0
2022-12-24 05:00:00+00:00,P1,0
2022-12-24 06:00:00+00:00,P1,0
2022-12-24 07:00:00+00:00,P1,0
2022-12-24 08:00:00+00:00,P1,702
2022-12-24 09:00:00+00:00,P1,26012
2022-12-24 10:00:00+00:00,P1,16487
2022-12-24 11:00:00+00:00,P1,34574
2022-12-24 12:00:00+00:00,P1,23650
2022-12-24 13:00:00+00:00,P1,42058
2022-12-24 14:00:00+00:00,P1,25589
2022-12-24 15:00:00+00:00,P1,4628
2022-12-24 16:00:00+00:00,P1,1223
2022-12-24 17:00:00+00:00,P1,0
2022-12-24 18:00:00+00:00,P1,0
2022-12-24 19:00:00+00:00,P1,0
2022-12-24 20:00:00+00:00,P1,0
2022-12-24 21:00:00+00:00,P1,0
2022-12-24 22:00:00+00:00,P1,0
2022-12-24 23:00:00+00:00,P1,0
2022-12-25 00:00:00+00:00,P1,0
2022-12-25 01:00:00+00:00,P1,0
2022-12-25 02:00:00+00:00,P1,0
2022-12-25 03:00:00+00:00,P1,0
2022-12-25 04:00:00+00:00,P1,0
2022-12-25 05:00:00+00:00,P1,0
2022-12-25 06:00:00+00:00,P1,0
2022-12-25 07:00:00+00:00,P1,0
2022-12-25 08:00:00+00:00,P1,144
2022-12-25 09:00:00+00:00,P1,20364
2022-12-25 10:00:00+00:00,P1,39267
2022-12-25 11:00:00+00:00,P1,9012
2022-12-25 12:00:00+00:00,P1,29860
2022-12-25 13:00:00+00:00,P1,43567
2022-12-25 14:00:00+00:00,P1,42161
2022-12-25 15:00:00+00:00,P1,13632
2022-12-25 16:00:00+00:00,P1,9952
2022-12-25 17:00:00+00:00,P1,0
2022-12-25 18:00:00+00:00,P1,0
2022-12-25 19:00:00+00:00,P1,0
2022-12-25 20:00:00+00:00,P1,0
2022-12-25 21:00:00+00:00,P1,0
2022-12-25 22:00:00+00:00,P1,0
2022-12-25 23:00:00+00:00,P1,0
2022-12-26 00:00:00+00:00,P1,0
2022-12-26 01:00:00+00:00,P1,0
2022-12-26 02:00:00+00:00,P1,0
2022-12-26 03:00:00+00:00,P1,0
2022-12-26 04:00:00+00:00,P1,0
2022-12-26 05:00:00+00:00,P1,0
2022-12-26 06:00:00+00:00,P1,0
2022-12-26 07:00:00+00:00,P1,0
2022-12-26 08:00:00+00:00,P1,1052
2022-12-26 09:00:00+00:00,P1,3277
2022-12-26 10:00:00+00:00,P1,24845
2022-12-26 11:00:00+00:00,P1,16455
2022-12-26 12:00:00+00:00,P1,16224
2022-12-26 13:00:00+00:00,P1,25910
2022-12-26 14:00:00+00:00,P1,3808
2022-12-26 15:00:00+00:00,P1,2744
2022-12-26 16:00:00+00:00,P1,2915
2022-12-26 17:00:00+00:00,P1,0
2022-12-26 18:00:00+00:00,P1,0
2022-12-26 19:00:00+00:00,P1,0
2022-12-26 20:00:00+00:00,P1,0
2022-12-26 21:00:00+00:00,P1,0
2022-12-26 22:00:00+00:00,P1,0
2022-12-26 23:00:00+00:00,P1,0
2022-12-27 00:00:00+00:00,P1,0
2022-12-27 01:00:00+00:00,P1,0
2022-12-27 02:00:00+00:00,P1,0
2022-12-27 03:00:00+00:00,P1,0
2022-12-27 04:00:00+00:00,P1,0
2022-12-27 05:00:00+00:00,P1,0
2022-12-27 06:00:00+00:00,P1,0
2022-12-27 07:00:00+00:00,P1,0
2022-12-27 08:00:00+00:00,P1,1745
2022-12-27 09:00:00+00:00,P1,181
2022-12-27 10:00:00+00:00,P1,16235
2022-12-27 11:00:00+00:00,P1,64478
2022-12-27 12:00:00+00:00,P1,34411
2022-12-27 13:00:00+00:00,P1,5710
2022-12-27 14:00:00+00:00,P1,3566
2022-12-27 15:00:00+00:00,P1,28527
2022-12-27 16:00:00+00:00,P1,9956
2022-12-27 17:00:00+00:00,P1,0
2022-12-27 18:00:00+00:00,P1,0
2022-12-27 19:00:00+00:00,P1,0
2022-12-27 20:00:00+00:00,P1,0
2022-12-27 21:00:00+00:00,P1,0
2022-12-27 22:00:00+00:00,P1,0
2022-12-27 23:00:00+00:00,P1,0
2022-12-28 00:00:00+00:00,P1,0
2022-12-28 01:00:00+00:00,P1,0
2022-12-28 02:00:00+00:00,P1,0
2022-12-28 03:00:00+00:00,P1,0
2022-12-28 04:00:00+00:00,P1,0
2022-12-28 05:00:00+00:00,P1,0
2022-12-28 06:00:00+00:00,P1,0
2022-12-28 07:00:00+00:00,P1,0
2022-12-28 08:00:00+00:00,P1,2594
2022-12-28 09:00:00+00:00,P1,25397
2022-12-28 10:00:00+00:00,P1,37595
2022-12-28 11:00:00+00:00,P1,12456
2022-12-28 12:00:00+00:00,P1,24325
2022-12-28 13:00:00+00:00,P1,54525
2022-12-28 14:00:00+00:00,P1,59130
2022-12-28 15:00:00+00:00,P1,28584
2022-12-28 16:00:00+00:00,P1,5824
2022-12-28 17:00:00+00:00,P1,0
2022-12-28 18:00:00+00:00,P1,0
2022-12-28 19:00:00+00:00,P1,0
2022-12-28 20:00:00+00:00,P1,0
2022-12-28 21:00:00+00:00,P1,0
2022-12-28 22:00:00+00:00,P1,0
2022-12-28 23:00:00+00:00,P1,0
2022-12-29 00:00:00+00:00,P1,0
2022-12-29 01:00:00+00:00,P1,0
2022-12-29 02:00:00+00:00,P1,0
2022-12-29 03:00:00+00:00,P1,0
2022-12-29 04:00:00+00:00,P1,0
2022-12-29 05:00:00+00:00,P1,0
2022-12-29 06:00:00+00:00,P1,0
2022-12-29 07:00:00+00:00,P1,0
2022-12-29 08:00:00+00:00,P1,3439
2022-12-29 09:00:00+00:00,P1,22521
2022-12-29 10:00:00+00:00,P1,15158
2022-12-29 11:00:00+00:00,P1,47076
2022-12-29 12:00:00+00:00,P1,64740
2022-12-29 13:00:00+00:00,P1,9672
2022-12-29 14:00:00+00:00,P1,28826
2022-12-29 15:00:00+00:00,P1,15730
2022-12-29 16:00:00+00:00,P1,7489
2022-12-29 17:00:00+00:00,P1,0
2022-12-29 18:00:00+00:00,P1,0
2022-12-29 19:00:00+00:00,P1,0
2022-12-29 20:00:00+00:00,P1,0
2022-12-29 21:00:00+00:00,P1,0
2022-12-29 22:00:00+00:00,P1,0
2022-12-29 23:00:00+00:00,P1,0
2022-12-30 00:00:00+00:00,P1,0
2022-12-30 01:00:00+00:00,P1,0
2022-12-30 02:00:00+00:00,P1,0
2022-12-30 03:00:00+00:00,P1,0
2022-12-30 04:00:00+00:00,P1,0
2022-12-30 05:00:00+00:00,P1,0
2022-12-30 06:00:00+00:00,P1,0
2022-12-30 07:00:00+00:00,P1,0
2022-12-30 08:00:00+00:00,P1,357
2022-12-30 09:00:00+00:00,P1,1731
2022-12-30 10:00:00+00:00,P1,2166
2022-12-30 11:00:00+00:00,P1,19582
2022-12-30 12:00:00+00:00,P1,7762
2022-12-30 13:00:00+00:00,P1,41424
2022-12-30 14:00:00+00:00,P1,6031
2022-12-30 15:00:00+00:00,P1,13942
2022-12-30 16:00:00+00:00,P1,699
2022-12-30 17:00:00+00:00,P1,0
2022-12-30 18:00:00+00:00,P1,0
2022-12-30 19:00:00+00:00,P1,0
2022-12-30 20:00:00+00:00,P1,0
2022-12-30 21:00:00+00:00,P1,0
2022-12-30 22:00:00+00:00,P1,0
2022-12-30 23:00:00+00:00,P1,0
2022-12-31 00:00:00+00:00,P1,0
2022-12-31 01:00:00+00:00,P1,0
2022-12-31 02:00:00+00:00,P1,0
2022-12-31 03:00:00+00:00,P1,0
2022-12-31 04:00:00+00:00,P1,0
2022-12-31 05:00:00+00:00,P1,0
2022-12-31 06:00:00+00:00,P1,0
2022-12-31 07:00:00+00:00,P1,0
2022-12-31 08:00:00+00:00,P1,709
2022-12-31 09:00:00+00:00,P1,9596
2022-12-31 10:00:00+00:00,P1,19889
2022-12-31 11:00:00+00:00,P1,27837
2022-12-31 12:00:00+00:00,P1,14914
2022-12-31 13:00:00+00:00,P1,31958
2022-12-31 14:00:00+00:00,P1,49218
2022-12-31 15:00:00+00:00,P1,31747
2022-12-31 16:00:00+00:00,P1,16077
2022-12-31 17:00:00+00:00,P1,0
2022-12-31 18:00:00+00:00,P1,0
2022-12-31 19:00:00+00:00,P1,0
2022-12-31 20:00:00+00:00,P1,0
2022-12-31 21:00:00+00:00,P1,0
2022-12-31 22:00:00+00:00,P1,0
2022-12-31 23:00:00+00:00,P1,0
2022-01-01 00:00:00+00:00,P2,0
2022-01-01 01:00:00+00:00,P2,0
2022-01-01 02:00:00+00:00,P2,0
2022-01-01 03:00:00+00:00,P2,0
2022-01-01 04:00:00+00:00,P2,0
2022-01-01 05:00:00+00:00,P2,0
2022-01-01 06:00:00+00:00,P2,0
2022-01-01 07:00:00+00:00,P2,0
2022-01-01 08:00:00+00:00,P2,1353
2022-01-01 09:00:00+00:00,P2,2903
2022-01-01 10:00:00+00:00,P2,30698
2022-01-01 11:00:00+00:00,P2,24439
2022-01-01 12:00:00+00:00,P2,14342
2022-01-01 13:00:00+00:00,P2,62273
2022-01-01 14:00:00+00:00,P2,30073
2022-01-01 15:00:00+00:00,P2,14314
2022-01-01 16:00:00+00:00,P2,10112
2022-01-01 17:00:00+00:00,P2,4
2022-01-01 18:00:00+00:00,P2,0
2022-01-01 19:00:00+00:00,P2,0
2022-01-01 20:00:00+00:00,P2,0
2022-01-01 21:00:00+00:00,P2,0
2022-01-01 22:00:00+00:00,P2,0
2022-01-01 23:00:00+00:00,P2,0
2022-01-02 00:00:00+00:00,P2,0
2022-01-02 01:00:00+00:00,P2,0
2022-01-02 02:00:00+00:00,P2,0
2022-01-02 03:00:00+00:00,P2,0
2022-01-02 04:00:00+00:00,P2,0
2022-01-02 05:00:00+00:00,P2,0
2022-01-02 06:00:00+00:00,P2,0
2022-01-02 07:00:00+00:00,P2,0
2022-01-02 08:00:00+00:00,P2,2192
2022-01-02 09:00:00+00:00,P2,546
2022-01-02 10:00:00+00:00,P2,1313
2022-01-02 11:00:00+00:00,P2,17731
2022-01-02 12:00:00+00:00,P2,9553
2022-01-02 13:00:00+00:00,P2,2710
2022-01-02 14:00:00+00:00,P2,6548
2022-01-02 15:00:00+00:00,P2,507
2022-01-02 16:00:00+00:00,P2,18020
2022-01-02 17:00:00+00:00,P2,1153
2022-01-02 18:00:00+00:00,P2,0
2022-01-02 19:00:00+00:00,P2,0
2022-01-02 20:00:00+00:00,P2,0
2022-01-02 21:00:00+00:00,P2,0
2022-01-02 22:00:00+00:00,P2,0
2022-01-02 23:00:00+00:00,P2,0
2022-01-03 00:00:00+00:00,P2,0
2022-01-03 01:00:00+00:00,P2,0
2022-01-03 02:00:00+00:00,P2,0
2022-01-03 03:00:00+00:00,P2,0
2022-01-03 04:00:00+00:00,P2,0
2022-01-03 05:00:00+00:00,P2,0
2022-01-03 06:00:00+00:00,P2,0
2022-01-03 07:00:00+00:00,P2,248
2022-01-03 08:00:00+00:00,P2,9804
2022-01-03 09:00:00+00:00,P2,2176
2022-01-03 10:00:00+00:00,P2,8192
2022-01-03 11:00:00+00:00,P2,20934
2022-01-03 12:00:00+00:00,P2,45233
2022-01-03 13:00:00+00:00,P2,46715
2022-01-03 14:00:00+00:00,P2,48559
2022-01-03 15:00:00+00:00,P2,10064
2022-01-03 16:00:00+00:00,P2,7576
2022-01-03 17:00:00+00:00,P2,4796
2022-01-03 18:00:00+00:00,P2,14
2022-01-03 19:00:00+00:00,P2,0
2022-01-03 20:00:00+00:00,P2,0
2022-01-03 21:00:00+00:00,P2,0
2022-01-03 22:00:00+00:00,P2,0
2022-01-03 23:00:00+00:00,P2,0
2022-01-04 00:00:00+00:00,P2,0
2022-01-04 01:00:00+00:00,P2,0
2022-01-04 02:00:00+00:00,P2,0
2022-01-04 03:00:00+00:00,P2,0
2022-01-04 04:00:00+00:00,P2,0
2022-01-04 05:00:00+00:00,P2,0
2022-01-04 06:00:00+00:00,P2,0
2022-01-04 07:00:00+00:00,P2,8
2022-01-04 08:00:00+00:00,P2,3865
2022-01-04 09:00:00+00:00,P2,5086
2022-01-04 10:00:00+00:00,P2,9831
2022-01-04 11:00:00+00:00,P2,12647
2022-01-04 12:00:00+00:00,P2,20401
2022-01-04 13:00:00+00:00,P2,5967
2022-01-04 14:00:00+00:00,P2,16046
2022-01-04 15:00:00+00:00,P2,56036
2022-01-04 16:00:00+00:00,P2,10858
2022-01-04 17:00:00+00:00,P2,8671
2022-01-04 18:00:00+00:00,P2,4820
2022-01-04 19:00:00+00:00,P2,1609
2022-01-04 20:00:00+00:00,P2,0
2022-01-04 21:00:00+00:00,P2,0
2022-01-04 22:00:00+00:00,P2,0
2022-01-04 23:00:00+00:00,P2,0
2022-01-05 00:00:00+00:00,P2,0
2022-01-05 01:00:00+00:00,P2,0
2022-01-05 02:00:00+00:00,P2,0
2022-01-05 03:00:00+00:00,P2,0
2022-01-05 04:00:00+00:00,P2,0
2022-01-05 05:00:00+00:00,P2,0
2022-01-05 06:00:00+00:00,P2,0
2022-01-05 07:00:00+00:00,P2,1175
2022-01-05 08:00:00+00:00,P2,2520
2022-01-05 09:00:00+00:00,P2,3248
2022-01-05 10:00:00+00:00,P2,9817
2022-01-05 11:00:00+00:00,P2,36697
2022-01-05 12:00:00+00:00,P2,17912
2022-01-05 13:00:00+00:00,P2,32027
2022-01-05 14:00:00+00:00,P2,5596
2022-01-05 15:00:00+00:00,P2,6891
2022-01-05 16:00:00+00:00,P2,774
2022-01-05 17:00:00+00:00,P2,18369
2022-01-05 18:00:00+00:00,P2,6328
2022-01-05 19:00:00+00:00,P2,1391
2022-01-05 20:00:00+00:00,P2,188
2022-01-05 21:00:00+00:00,P2,0
2022-01-05 22:00:00+00:00,P2,0
2022-01-05 23:00:00+00:00,P2,0
2022-01-06 00:00:00+00:00,P2,0
2022-01-06 01:00:00+00:00,P2,0
2022-01-06 02:00:00+00:00,P2,0
2022-01-06 03:00:00+00:00,P2,0
2022-01-06 04:00:00+00:00,P2,0
2022-01-06 05:00:00+00:00,P2,0
2022-01-06 06:00:00+00:00,P2,133
2022-01-06 07:00:00+00:00,P2,557
2022-01-06 08:00:00+00:00,P2,491
2022-01-06 09:00:00+00:00,P2,3406
2022-01-06 10:00:00+00:00,P2,25508
2022-01-06 11:00:00+00:00,P2,3659
2022-01-06 12:00:00+00:00,P2,16667
2022-01-06 13:00:00+00:00,P2,38882
2022-01-06 14:00:00+00:00,P2,44346
2022-01-06 15:00:00+00:00,P2,2289
2022-01-06 16:00:00+00:00,P2,39176
2022-01-06 17:00:00+00:00,P2,33351
2022-01-06 18:00:00+00:00,P2,9674
2022-01-06 19:00:00+00:00,P2,2019
2022-01-06 20:00:00+00:00,P2,604
2022-01-06 21:00:00+00:00,P2,0
2022-01-06 22:00:00+00:00,P2,0
2022-01-06 23:00:00+00:00,P2,0
2022-01-07 00:00:00+00:00,P2,0
2022-01-07 01:00:00+00:00,P2,0
2022-01-07 02:00:00+00:00,P2,0
2022-01-07 03:00:00+00:00,P2,0
2022-01-07 04:00:00+00:00,P2,0
2022-01-07 05:00:00+00:00,P2,0
2022-01-07 06:00:00+00:00,P2,394
2022-01-07 07:00:00+00:00,P2,92
2022-01-07 08:00:00+00:00,P2,3357
2022-01-07 09:00:00+00:00,P2,11213
2022-01-07 10:00:00+00:00,P2,21758
2022-01-07 11:00:00+00:00,P2,42
2022-01-07 12:00:00+00:00,P2,4894
2022-01-07 13:00:00+00:00,P2,24625
2022-01-07 14:00:00+00:00,P2,736
2022-01-07 15:00:00+00:00,P2,53639
2022-01-07 16:00:00+00:00,P2,31339
2022-01-07 17:00:00+00:00,P2,41748
2022-01-07 18:00:00+00:00,P2,18256
2022-01-07 19:00:00+00:00,P2,2411
2022-01-07 20:00:00+00:00,P2,2021
2022-01-07 21:00:00+00:00,P2,0
